	english	sinhala	Similarity score	Alignment score
272	Animate progress bars	සජීවිකරණය කළ ප්‍රගති දර්ශක	0.5163149698055349	0.591751
273	Could not initialize calibration values for joystick device %1: %2	% 1 ජෝයිස්ටික් උපකරණය සඳහා ක්‍රමාංකන අගයන් ඇරඹිය නොහැකි විය:% 2	0.5163148730061948	0.458256
274	Configure playlist layouts...	වාදන ලැයිස්තු නාමය:	0.516219336015638	0.333333
275	Inactive selection changes color	අක්‍රීය තෝරාගැනීම් වර්ණ වෙනස් කරයි (a)	0.5161824531278398	0.447552
276	A minimalist window manager	minimalist කවුළු පාලකයName	0.5161660929152276	0.964286
277	A window on the current virtual desktop demands attention	වත්මන් අතත්‍ය වැඩතලයේ පවතින කවුළුවක් අවදානය ඉල්ලයිName	0.5159968488296727	0.593103
278	Animate the minimizing of windows	කවුළු හැකිලීම සජීවීකරණය කරන්නName	0.5158333068538923	0.485294
279	& Flatten bookmarks tree	පැතලි පොත්සලකුණු ගස (F)	0.5158068892196752	1.0
280	Switch to window tab	කවුළු ටැබයට මාරුවන්න	0.5157489732664544	0.309524
281	A system temperature monitor	පද්ධති උෂ්ණත්ව නිරික්‍ෂකයComment	0.5157122831442393	0.965517
282	A lightweight themeable window manager	සැහැල්ලු තේමා යෙදිය හැක කවුළු කළමණාකරුවෙක්Name	0.5156880019931123	0.558647
283	Use OpenGL screen savers	OpenGL තිරසුරැකුම් භාවිත කරන්න	0.5155589145142585	0.763226
284	Manually enter proxy server configuration information.	ප්‍රොක්සි ධාරක සැකසුම් තොරතුරු ශ්‍රමිකව නිවේශනය කරන්න.	0.5154168550798204	0.645455
285	Run Command on clipboard contents	ක්ලිප් පුවරු මත ක්‍රියා විධානය	0.5154063455411233	0.505218
286	Indian Rupee	සූචිගතකිරීම නැවතිනිName	0.5151909765554592	0.480769
287	Configure the browser behavior	වෙබ් හැසිරීම සැකසීමName	0.5150975188880693	0.390457
288	Could not apply calibration values for joystick device %1: %2	% 1 ජෝයිස්ටික් උපකරණය සඳහා ක්‍රමාංකන අගයන් ඇතුළත් කල නොහැකි විය:% 2	0.5150699011428514	0.462524
289	Data Display Debugger	දත්ත දර්ශක නිවැරදිකරණයName	0.5150317065417767	0.707071
290	Network management using the Wicd daemon.	Wicd ඩීමනය භාවිතයෙන් ජාල පරිපාලනය. GenericName	0.5150161141282297	0.629939
291	Show folders first when sorting files and folders	ගොණු හා බහාළුම් පෙළ ගැස්වීමේදී බහාළුම් ප්‍රථමයෙන් පෙන්වන්න@ label	0.5148071992443874	0.502424
292	Fast user switching	ක්‍ෂණික පරිශීලක මාරුවName	0.5147158438339829	0.721154
293	Enter a custom bug report number	රුචි වැරදි වාර්ථා අංකයක් එක් කරන්න@ label	0.5145491653674981	0.850649
294	Show selection toggle	තෝරාගැනීමේ ටොගලය පෙන්වන්න	0.5145221898856107	0.332168
295	Configure the session manager and logout settings	වාර කළමණාකරු හා පිටවීම් සැකසුම් වෙනස් කරන්නName	0.5145204971777275	0.571667
296	Klipper - clipboard tool	Klipper - ක්ලික් පුවරු ආයුධයක්	0.5144570495758671	0.36129
297	Email for Chess	Chess සඳහා විද්‍යුත් ලිපිGenericName	0.514449150825385	0.864865
298	Removed files from SVN repository.	SVN කෝෂ්ටාගාරයෙන් ඉවත්කල ගොනු@ info: status	0.514434393888223	0.626948
299	Requesting installation of missing debug symbols packages...	නොපවතින නිවැරදිකරණ සංඛේත පැකේජ ස්ථාපනයට විමසමින්... @ info	0.514425121829845	0.506946
300	Proxy Setup	ප්‍රොක්සි ස්ථාපනය	0.5143052956555039	0.527778
301	Use & sticky keys	ඇලෙන යතුරු භාවිත කරන්න (s)	0.514237638170016	0.722222
302	Closing windows with multiple tabs	බහු ටැබ් ඇති කවුළු වසමින්@ option: check	0.5140447100129677	0.356446
303	Simple application launcher	සරල යෙදුම් අරඹනයName	0.5138033207331318	0.547619
304	File indexer is idle	ගොනු සූචිගත කිරීම නිශ්චලයි	0.5137599005538505	0.497354
305	Vertical lines scroll	සිරස් රේඛා ස්ක්‍රෝල්	0.5136962199467234	0.347403
306	Press %1 while NumLock, CapsLock and ScrollLock are active	NumLock, CapsLock හා ScrollLock සක්‍රීය විට% 1 ඔබන්න	0.5136947293649428	0.581548
307	Virtual desktop one is selected	පළමු වැනි අතත්‍ය වැඩතලය තෝරාගැණිනිName	0.5135535351000726	0.547676
308	Removable Devices	USB මෙවලම්Comment	0.5135325605806429	0.666667
309	The interface style to use in KRunner	KRunner හී භාවිතා වන අතුරුමුහුණත් රටාව	0.5135171835427172	0.493252
310	Cordless TrackMan Wheel	රැහැන් රහිත ට්‍රැක්මෑන් රෝදය	0.5134894845177769	0.668103
311	Access hidden applications minimized in the system tray	පද්ධති තැටියේ හකුළා සඟවා ඇති යෙදුම් වලට පිවිසෙන්නName	0.5134446927913814	0.473214
312	Show zoom slider in the statusbar	තත්ව තීරුවේ ප්‍රමාණකරණ ස්ලයිඩයක් පෙන්වන්න	0.5134121995070018	0.366947
313	Choose application-launch feedback style	භාවිතයෙදවුම්- ආරම්භක ප්‍රතිචාර රටාව තෝරන්නName	0.5133416952157859	0.583031
314	Updated SVN repository.	SVN කෝෂ්ටාගාරය යාවත්කාලීනයි. @ label	0.5133246719778981	0.576577
315	Downloading remote playlist	වාදන ලැයිස්තුව සෙවුම	0.5132079170143697	0.696429
316	Suspend File Indexing	ගොනු සූචිගත කිරීම නවතන්න	0.513207202515332	0.558182
317	Sound Policy Server	ශ්‍රව්‍ය ප්‍රතිපත්ති ධාරකයComment	0.5131670238624793	0.648529
318	Use default stylesheet	පෙරනිමි හැඩපත භාවිත කරන්න (e)	0.513133843371179	0.492754
319	Show a confirmation dialog whenever a keyboard accessibility feature is turned on or off	යතුරු පුවරු පිවිසුම් සහායකයක් සක්‍රීය හෝ අක්‍රීය කල සැමවිටම තහවුරු කිරීමේ සංවාදයක් දක්වන්න	0.5131337307393551	0.439499
320	Primary Battery	ප්‍රධාන බැටරිය	0.513132356776623	0.483333
321	Prevent empty clipboard	හිස් ක්ලිප් පුවරු පිටුදකින්න	0.513032217771979	0.896552
323	Offline browsing mode	මාර්ගගත නොවන ගවේශක ප්‍රකාරය (f)	0.5128253783332184	0.306818
324	Configure preferences for Screen Powersaving	තිර බල සුරැකුම සඳහා අභිප්‍රේත සකසන්න	0.5127459829673171	0.33994
325	Google Gadgets	ගූගල් ගැජට්ටුComment	0.5127008022100199	0.62381
326	Disable scrollback	ස්ක්‍රෝල් කිරීම අක්‍රීය කරන්න	0.5125185968645383	0.389474
327	Show only marked bookmarks in bookmark toolbar	පොත්සලකුණු ආයුධ තීරුවේ ලකුණු කල පොත්සලකුණු පමණක් පෙන්වන්න	0.5125062207953306	0.436904
328	Not a valid report/ crash	වලංගු වාර්ථාවක්/ කඩාවැටීමක් නොවේ@ info bug resolution	0.5123469069076236	0.472934
329	Graphics applications, such as paint programs and image viewers	චිත්‍රණ යෙදුම්, චිත්‍ර ඇඳීම් හා පින්තූර දසුන් වැඩසටහන් වැනිComment	0.5123390119370015	0.596782
330	Show Configuration Button	සැකසුම් බොත්තම පෙන්වන්න	0.512226269376697	1.0
331	Use as default for new folders	නව බහලුම් සඳහා පෙරනිමිය ලෙස භාවිත කරන්න@ info	0.5121671281813178	0.453717
332	Slight Chance Thunderstorms	අකුණු කුණාටුවට මද ඉඩක් තිබේ	0.5121605833992362	0.410714
333	& Move pointer with keyboard (using the num pad)	පොයින්ටරය යතුරුපුවරුව මගින් ගෙනයන්න (අංක පෑඩය භාවිත කර) (M)	0.512059013126418	0.362415
334	A User Interface server for Solid, the hardware detection system	දෘඩ සඳහා පරිශීලක මුහුණත් ධාරකයම, දෘඩාංග හඳුනාගැනීමේ පද්ධතියName	0.5120037802262232	0.504447
335	with optional icon and description	නම වෙනස් කිරීම අවසන්.	0.5119994078704622	0.330519
336	Google Groups	ගූගල් සමූහQuery	0.5119809119205456	0.5625
337	Automatically detect proxy configuration	සිවයංක්‍රීයව ප්‍රොක්සි සැකසුම් හඳුනාගන්න (u)	0.5119527718052268	0.414092
338	Launch Feedback	ප්‍රතිචාරය ධාවනය කරන්නComment	0.5119272611918859	0.497917
