	english	sinhala	Similarity score	Alignment score
224	Type the name of the file type. For instance, if you selected'image 'as category and you type'custom' here, the file type'image/ custom 'will be created.	ගොනු වර්ගයේ නාමය ලියන්න, උදාහරණයක් ලෙස ඔබ 'පිලිඹිබු' යන්න ප්‍රවර්ගය ලෙස තෝරාගත්තේ නම් හා මෙහි 'රුචි' ලෙස ලියුවේනම්, නව ගොනු වර්ගය 'පිළිඹිබු/ රුචි' ලෙස සෑදේ. NAME OF TRANSLATORS	0.2270239230874722	0.394233
225	(driver not attached)	(උපකරණය ඈඳා නොමැත)	0.2269556998162443	0.803828
226	GLX/ OpenGL and XRender/ XFixes are not available.	GLX/ OpenGL හා XRender/ XFixes නොපවතී.	0.22694824861810048	0.921569
227	Switch to Desktop 3	3 වන වැඩතලයට මාරුවන්න	0.2268823489339411	0.856818
229	%1 is not a font.	% 1 අකුරක් නොවේ.	0.22668451974641357	0.485294
230	%1 is not a font.	% 1 යනු අකුරක් නොවේ.	0.22668451974641357	0.440476
232	new session	නව සැසිය	0.22666973531340773	0.666667
233	not supported	සහාය නොදක්වයි	0.22665553273054684	0.535714
234	"Edit Profile ""%1"""	"""% 1"" පැතිකඩ සකසන්න"	0.2264377140832039	0.527778
235	"Output from command: ""%1"""	"විධානයේ ප්‍රථිදානය: ""% 1"" NAME OF TRANSLATORS"	0.2263441748182231	0.432274
236	"Do you really want to activate ""%1"", ""%2"", ""%3"" and ""%4""?"	"ඔබට ඇත්තෙන්ම ""% 1"", ""% 2"", ""% 3"" හා ""% 4"" සක්‍රීය කිරීමට අවශ්‍යද?"	0.22633250310536823	0.6779
238	Remove selected exception?	තෝරාගත් මඟහැරීම ඉවත් කරන්න?	0.2261220193176996	0.857143
239	Are you sure you want to remove the %1 cursor theme? This will delete all the files installed by this theme.	ඔබට% 1 කර්සර තේමාව ඉවත් කිරීමට ඇවැසිද? මෙය මෙම තේමාවට අදාල සියළු ගොනු මකාදමනු ඇත.	0.2260469944376382	0.511356
240	Add Theme	තේමාව එක් කරන්න	0.22602694001852797	0.325
242	Unknown error	නොදන්නා දෝෂයක්	0.22595402082618238	0.519048
243	wireless hardware: is not enabled	රැහැන් රහිත දෘඩාංග: සක්‍රීයව නැත	0.22580264487623936	0.387701
244	%1 is already in the list.	% 1 දැනටමත් ලැයිස්තුවේ පවතී.	0.22565231345834036	0.590677
245	No password required for:	මුරපදයක් අවශ්‍ය නොවේ (q):	0.22550213707017974	0.846154
246	There was an error loading the image %1	පිංතූරය පූර්ණය කිරීමේ වරදක් හට ගැණිනි:% 1	0.22547052768186404	0.414881
248	Activate this option if you want the selected email client to be executed in a terminal (e. g. Konsole).	ඔබට තෝරාගත් තැපැල් සහායක අග්‍රය (උදා. Konsole) තුළ ක්‍රියා කරවීමට ඇවැසි නම් මෙම අභිප්‍රේතය සක්‍රීය කරන්න.	0.22541838016059046	0.507098
249	"If the option ""Use customized bell"" is enabled, you can choose a sound file here. Click ""Browse..."" to choose a sound file using the file dialog."	"""රුචි සීනුවක් භාවිත කරන්න"" අභිප්‍රේතය සක්‍රීය නම්, මෙහිදී ඔබට ශ්‍රව්‍ය ගොනුවක් තෝරාගත හැක ගොනු සංවාදය භාවිත කර සෙවීමට ""සොයන්න..."" බොත්තම ඔබන්න."	0.22515037718630992	0.444968
250	Here you can activate keyboard gestures that turn on the following features: Mouse Keys: %1 Sticky keys: Press Shift key 5 consecutive times Slow keys: Hold down Shift for 8 seconds	පහත විශේෂාංග සක්‍රීය කිරීම සඳහා යතුරුපුවරු හැසිරීම් මෙහිදී සක්‍රීය කල හැක: මවුස යතුරු:% 1 ඇළෙන යතුරු: Shift යතුර නොනැවතී එකපිට 5 වතාවක් එබූ විට වේගය අඩු යතුරු: Shift යතුර තත් 8 සඳහා අල්ලා සිටින විට	0.22513023752435402	0.365135
251	Pre-KDE startup	මූලික- KDE ආරම්භය	0.22495848194375867	0.361111
252	Show window fullscreen	කවුළුම මුළු තිරයේ පෙන්වන්න	0.2248958776544896	0.644122
253	ERROR: Could not determine font's name.	දෝෂය: අකුරු නාමය හදුනාගත නොහැකි විය.	0.22484991981764324	0.688851
254	Google Groups	ගූගල් සමූහQuery	0.22468453891269746	0.5625
255	Default language:	පෙරනිමි භාෂාව:	0.2246758703429276	1.0
256	Classic KDE style	සාම්ප්‍රදායික KDE රටාවName	0.2245688186667394	0.518519
257	Delete folder %1 and its contents?	% 1 බහාළුම හා එහි අන්තර්ගතය මකාදමන්නද?	0.2245586859226023	0.55641
258	Try to keep the window above other windows	කවුළුව අනෙක් කවුළු වලට ඉහළින් තැබීමට උත්සාහ කරන්න	0.22445494116800546	0.795349
259	HTML page	HTML පිටුව	0.2244479666751431	0.477273
260	requested family not supported	ඉල්ලාසිටි කුලය සහාය නොදක්වයි	0.22433199994912503	0.581201
261	The player '%1 'cannot be found.	'% 1' ධාවකය සොයාගත නොහැක.	0.22429269442727673	0.358974
262	New theme name:	නව තේමා නාමය	0.22411232770900824	0.620192
263	Keep Window on All Desktops	කවුළුව සෑම වැඩතලයක තබා ගන්න	0.22406283691725548	0.303571
264	This will install the KDE'System Settings' as an element in the Windows Control Panel. Caution: This option tweaks your Windows registry.	මෙය Windows පාලක පැනලයට KDE පද්ධති සැකසුම් එක් කරයිl. අවවාදයයි: මෙම අභිප්‍රේතය Windows registry වෙනස් කරයි. checkbox caption in System Integration options	0.22386737170927518	0.505984
265	%1 was written by %2	% 1 ලියන ල්දේ% 2	0.2236075324355877	0.378151
266	libsmbclient failed to create context	libsmbclientට අන්තර්ගතය සෑදිය නොහැකි විය	0.223218306680792	0.74647
267	wireless: is enabled	රැහැන් රහිත: සක්‍රීයව ඇත	0.22321721516709658	0.358095
269	Nothing to Delete	මැකීමට කිසිවක් නැත	0.2231559406291126	0.811404
270	& Open Link	සබැඳිය විවෘත කරන්න (O)	0.2229366576848406	0.509058
271	Enter the path to the java executable. If you want to use the jre in your path, simply leave it as'java '. If you need to use a different jre, enter the path to the java executable (e. g. / usr/ lib/ jdk/ bin/ java), or the path to the directory that contains'bin/ java' (e. g. / opt/ IBMJava2-13).	ජාවා විධානීයේ මාර්‍ගය ඇතුළත් කරන්න. ඔබට jre ඔබේ මාර්‍ගයට ඇතුළත් කිතීමට ඇවැසි නම් එය 'java' ලෙස තිබෙන්නට හරින්න. ඔබට වෙනත් වර්‍ගයක jre භාවිතයට ඇවැසි නම්, ජාවා විධානීය වෙත මාර්‍ගය ඇතුළත් කරන්න (උදා. / usr/ lib/ jdk/ bin/ java), හෝ bin/ java 'අඩංගු වන බහාළුම ඇතුළත් කරන්න (e. g. / opt/ IBMJava2- 13).	0.2228998822720314	0.435501
272	File Uploaded	පිටුව පූරණය විය.	0.22288137795747037	0.468487
273	Google News	Google ප්‍රවෘත්තිQuery	0.22287830314871826	1.0
274	The player '%1 'cannot perform the action'seek'.	'% 1' ධාවකයට 'සෙවීම' ක්‍රියාව ඉටුකළ නොහැක.	0.22283900492584507	0.31158
275	Use a different & window manager:	වෙනත් කවුළු කළමනාකරුවෙක් භාවිත කරන්න (w):	0.22280917230818886	0.641457
276	Here you can activate keyboard gestures that turn on the following features: Sticky keys: Press Shift key 5 consecutive times Slow keys: Hold down Shift for 8 seconds	පහත විශේෂාංග සක්‍රීය කිරීම සඳහා යතුරුපුවරු හැසිරීම් මෙහිදී සක්‍රීය කල හැක: ඇළෙන යතුරු: Shift යතුර නොනැවතී එකපිට 5 වතාවක් එබූ විට වේගය අඩු යතුරු: Shift යතුර තත් 8 සඳහා අල්ලා සිටින විට	0.22273091284478141	0.35686
278	No card inserted	කිසිඳු කාඩ්පතක් ඇතුල් කර නොමැත	0.2225131751038134	0.409867
279	Could not connect to host for %1	% 1 සඳහා ධාරකය සම්බන්ධ කරගත නොහැකි විය	0.2224738479608277	0.445221
280	Select preferred Web browser application:	කැමති ජාල ගවේශක භාවිත යෙදුම තෝරන්න:	0.222424554137433	0.535714
281	Do Not Add	එක් නොකරන්න	0.22235340337647358	0.863636
282	Switch to Desktop 10	10 වන වැඩතලයට මාරුවන්න	0.2223200304488273	0.863354
283	cancel shutdown	වසාදැමීම අවංගු කරන්න	0.22230104430673236	0.495536
286	All KDE settings in one place	සියලු KDE සැකසුම් එකම ස්ථානයක	0.22204343347766553	0.95
288	Could not launch the mail client: %1	තැපැල් සේවාලාභියා ඇරඹිය නොහැකි විය:% 1	0.22196033539416152	0.750866
289	The file '%1 'could not be opened: it is not a normal file, it is a folder.	'% 1' ගොනුව විවෘත කල නොහැක: එය සාමාන්‍ය ගොනුවක් ඔවේ, එය බහාළුමකි.	0.22192570556489954	0.559609
290	Switch to Window Below	පහත කවුළුවට මාරුවන්න	0.2218802911147577	0.36646
291	Do not show this message again	මෙම පණිවුඩය නැවත නොපෙන්වන්න	0.22176877513174986	0.701037
292	"Profile changed to ""%1"""	"පැතිකඩ ""% 1"" වෙනස්විය"	0.22171549503400456	0.543561
293	Quit application...	යෙදුමින් ඉවත් වීම...	0.22167851064564284	0.880952
294	Use ksystraycmd's icon instead of the window's icon in the systray (should be used with --icon to specify ksystraycmd icon)	පද්ධති තැටියේ කවුළුවේ අයිකනය වෙනුවට ksystraycmd' s හි අයිකනය භාවිත කරන්න (ksystraycmd අයිකනය ලබාදීමට -- අයිකනය සමඟ භාවිත කල යුතුයි)	0.2216404259029332	0.359482
